fuente,nit,nit-razon social,Sector,ut,ventas
,900474861,900474861 - Tecnologia Quimica International S.A.S.,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,33187
,900474875,900474875 - Inversiones Talero Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,801
,900475023,900475023 - Grupo Ingenieria Y Proyectos Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,699
,900475035,900475035 - Jcv Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1188
,900475068,900475068 - Alcanzamos Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,70
,900475139,900475139 - Colombiana Industrial De Empaques Flexibles S A S,C2013 - Fabricación de plásticos en formas primarias,,15627
,900475166,900475166 - Inverof Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2706
,900475248,900475248 - Granos Y Cereales La Perla Sas,G4631 - Comercio al por mayor de productos alimenticios,,51909
,900475398,900475398 - Soluciones De Infraestructura Y Logistica S.A.S,F4290 - Construcción de otras obras de ingeniería civil,,64232
,900475484,900475484 - Bc Hoteles S.A.,I5511 - Alojamiento en hoteles,,30594
,900475527,900475527 - Rentsol Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,11101
,900475577,900475577 - Masering Oil & Gas Vsm 22 Inc,B0610 - Extracción de petróleo crudo,,14
,900475730,900475730 - Constructora Ariguani Sas En Reorganizacion,F4210 - Construcción de carreteras y vías de ferrocarril,,501121
,900475736,900475736 - Atc Sitios Infraco Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,16355
,900475865,900475865 - Promosumma S.A.S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,14598
,900476001,900476001 - Salar L.M.A Sas,F4312 - Preparación del terreno,,6837
,900476010,900476010 - Ubicca Constructora S.A.S.,F4290 - Construcción de otras obras de ingeniería civil,,14487
,900476075,900476075 - Dualpes Sas,F4210 - Construcción de carreteras y vías de ferrocarril,,821
,900476207,900476207 - Union Europea Sas,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,19897
,900476357,900476357 - Inversiones La Peluza Sas,G4731 - Comercio al por menor de combustible para automotores,,14656
,900476508,900476508 - Promotora La Libertadora Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,440
,900476612,900476612 - Xigo Sas,M7111 - Actividades de arquitectura,,1387
,900476675,900476675 - Maya Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,605
,900476691,900476691 - Servicios De Maquila Agricola De Los Llano S.A.Ssemag De Los Llanos  S.A.S,C1031 - Extracción de aceites de origen vegetal crudos,,9098
,900476762,900476762 - Alianza Pb Sas,F4290 - Construcción de otras obras de ingeniería civil,,2480
,900476791,900476791 - Moda Rapsodia Colombia Sa,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,8809
,900476827,900476827 - Atw Internacional S.A.S.,G4690 - Comercio al por mayor no especializado,,22125
,900477015,900477015 - Productores De Carne De Cerdo S.A.S.,A0144 - Cría de ganado porcino,,2428
,900477020,900477020 - People Growth Sas,M7020 - Actividades de consultoría de gestión,,1604
,900477038,900477038 - Operadora Frigouraba Sas En Reestructuracion,A0162 - Actividades de apoyo a la ganadería,,5780
,900477097,900477097 - Deep Blue Ship Agency Sas,H5229 - Otras actividades complementarias al transporte,,15647
,900477100,900477100 - Mirasoles S.A.S.,K6494 - Otras actividades de distribución de fondos,,1806
,900477154,900477154 - Hoteles Parqueaderos Y Servicentros Hopa Sas,I5511 - Alojamiento en hoteles,,14341
,900477156,900477156 - Essilor Colombia Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,100640
,900477191,900477191 - Euroventure Business Inc Sucursal Colombia,I5511 - Alojamiento en hoteles,,20721
,900477331,900477331 - 520220,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,3563
,900477347,900477347 - Vitol Colombia Ci Sas,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",,243087
,900477520,900477520 - Transandina Ingenieria S.A.Stransandina Ingenieria S.A.S,F4112 - Construcción de edificios no residenciales,,383
,900477535,900477535 - Club De Beisbol Profesional Los Toros S.A.,R9312 - Actividades de clubes deportivos,,275
,900477611,900477611 - Energy Colombian Group Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1390
,900477710,900477710 - Inversiones Jomara Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",,60513
,900477777,900477777 - Cd Computo Actualizamos Tu Mundo S A S,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",,1223
,900477870,900477870 - Inversiones Sarlop Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,162
,900477874,900477874 - Inversiones De Los Anticuarios Sas,I5611 - Expendio a la mesa de comidas preparadas,,5533
,900477898,900477898 - Promotora Agricola De Los Llanos Sucursal Colombia,A0161 - Actividades de apoyo a la agricultura,,13691
,900477995,900477995 - Grupo Aliados S A S,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,335
,900478009,900478009 - 34856,F4111 - Construcción de edificios residenciales,,350
,900478030,900478030 - Indra Soluciones Tecnologias De La Informacion  Slu Sucursal,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,12643
,900478063,900478063 - Construcciones Y Obras De Ingenieria Sas,F4210 - Construcción de carreteras y vías de ferrocarril,,5778
,900478071,900478071 - Inversiones Baquero De Escandon Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,808
,900478207,900478207 - Valhor Inversiones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,3632
,900478231,900478231 - De Lavalle Tcherassi Sas,F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,321
,900478289,900478289 - Inmobiliaria Gilinversiones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,316
,900478368,900478368 - Inversiones Hoteleras Buenaventura Sas,I5511 - Alojamiento en hoteles,,4959
,900478418,900478418 - Surfax Colombia S A S,G4669 - Comercio al por mayor de otros productos n.c.p.,,4301
,900478433,900478433 - Kodak De Colonbia Sas,C2670 - Fabricación de instrumentos ópticos y equipo fotográfico,,2887
,900478558,900478558 - Warner Music Colombia Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",,21411
,900478591,900478591 - Bac Engineering Consultancy Group Sas,M7111 - Actividades de arquitectura,,6309
,900478733,900478733 - Providencia Cosecha Y Servicios Agricolas S.A,A0161 - Actividades de apoyo a la agricultura,,27528
,900478741,900478741 - Distrisantander S.A.S.,G4631 - Comercio al por mayor de productos alimenticios,,65261
,900478755,900478755 - Centak Export Zf S.A.S,C1701 - Fabricación de pulpas (pastas) celulósicas; papel y cartón,,2100
,900478866,900478866 - Navilogistica Sas,"B0811 - Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",,3260
,900478979,900478979 - Oinsi Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,384
,900478998,"900478998 - Estudios, Diseños, Interventorias E Inversiones En Infraestructura Sas",M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,,467
,900479014,900479014 - Lauris Inversiones Sas,"K6431 - Fideicomisos, fondos y entidades financieras similares",,121
,900479149,900479149 - Castro Leiva Abogados Sas,M6910 - Actividades jurídicas,,11901
,900479235,"900479235 - Molpe Molina & Cia. S,C.A.",K6613 - Otras actividades relacionadas con el mercado de valores,,1426
,900479252,900479252 - Fafner S.A.S,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,17
,900479501,900479501 - Estrada & Victoria Sas,M6910 - Actividades jurídicas,,1531
,900479505,900479505 - Patrick & Sant Sas,G4690 - Comercio al por mayor no especializado,,796
,900479543,900479543 - Hmbb Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1089
,900479605,900479605 - Agropecuaria Los Pisamos Sas,A0145 - Cría de aves de corral,,2329
,900479659,900479659 - Philippe Pasteleria Sas,C1081 - Elaboración de productos de panadería,,5642
,900479674,900479674 - Inversiones Makina Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2279
,900479844,900479844 - Servicios Integrados De Merchandising S.A.S,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,20072
,900479932,900479932 - Making Eingineering Sas,F4290 - Construcción de otras obras de ingeniería civil,,6825
,900479966,900479966 - Promotora De Proyectos Envigado En Liquidacion Sas,F4111 - Construcción de edificios residenciales,,56
,900479968,900479968 - Terfin Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1647
,900480022,900480022 - Inversiones Rubal Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,1053
,900480055,900480055 - Infuturas Sas,M7010 - Actividades de administración empresarial,,283
,900480088,900480088 - Grupo Ecifonpa S.A.S,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,1292
,900480127,900480127 - Kids Country House Sas,P8512 - Educación preescolar,,3858
,900480193,900480193 - Soko Empresarial Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,967
,900480227,900480227 - Nmv Colombia Sas,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,1342
,900480295,900480295 - Velgo Sociedad Por Acciones Simplificada,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1350
,900480349,900480349 - Inversiones Aguamarina Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,517
,900480356,900480356 - Inversiones Nalesa Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,7448
,900480391,900480391 - Colectora Latinoamericana De Cartera S.A.S,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,137
,900480455,900480455 - Pistacha Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,219
,900480458,900480458 - Inversiones Bellum Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,496
,900480473,900480473 - Encuadra Proyectos Inmobiliarios Sas,N8211 - Actividades combinadas de servicios administrativos de oficina,,2112
,900480476,900480476 - I-Dos S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,180
,900480529,900480529 - Inversiones Eslinos S.A.S,"H5221 - Actividades de estaciones, vías y servicios complementarios para el transporte terrestre",,1341
,900480531,900480531 - Inversiones Rufe S.A.S.,"H5221 - Actividades de estaciones, vías y servicios complementarios para el transporte terrestre",,282
,900480579,900480579 - Walkiria Compañia De Inversiones S.A.S.,K6613 - Otras actividades relacionadas con el mercado de valores,,1622
,900480609,900480609 - Para-Coser S.A.S,G4751 - Comercio al por menor de productos textiles en establecimientos especializados,,18430
,900480654,900480654 - Silec Comunicaciones S.A.S.,J6190 - Otras actividades de telecomunicaciones,,6060
,900480780,900480780 - Compañia De Inversiones Colombia Sas,H4921 - Transporte de pasajeros,,759
,900480902,900480902 - Anae Sas,C3319 - Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.,,468
,900480908,900480908 - Proyectos De Construccion Grupo Andes Sas,F4111 - Construcción de edificios residenciales,,2705
,900481053,900481053 - Ebaby Internacional Sas,G4690 - Comercio al por mayor no especializado,,868
,900481055,900481055 - Guiocombustibles Sas,G4731 - Comercio al por menor de combustible para automotores,,6518
,900481073,900481073 - Jeacala Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,570
,900481102,900481102 - Daraxa Sas,M7020 - Actividades de consultoría de gestión,,876
,900481127,900481127 - Cummins Norte De Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,77331
,900481390,900481390 - Grupo Inmobiliario Oporto S.A.S.,F4111 - Construcción de edificios residenciales,,255
,900481421,900481421 - Decafyre Sas,F4112 - Construcción de edificios no residenciales,,6520
,900481463,900481463 - Zarin Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,86
,900481464,900481464 - Finca Corocora S.A.S,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,19060
,900481560,900481560 - Ferronorte Rl Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,2583
,900481586,900481586 - Corlanc S.A.S,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",,86982
,900481598,900481598 - Sinthoma Inmobiliaria E Inversiones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2963
,900481621,900481621 - Lg Cns Colombia Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,72849
,900481685,900481685 - Grupo Lot S.A.S.,"H5221 - Actividades de estaciones, vías y servicios complementarios para el transporte terrestre",,2324
,900481748,900481748 - Ci Studio Avanti Sas,C2511 - Fabricación de productos metálicos para uso estructural,,4810
,900481780,900481780 - Impogem Sas,G4690 - Comercio al por mayor no especializado,,5514
