fuente,nit,nit-razon social,Sector,ut,ventas
prospectos,890907163,890907163 - Compañia Industrial De Productos Agropecuarios S.A.,C1090 - Elaboración de alimentos preparados para animales,100.0,860321
prospectos,890907288,890907288 - Laboratorios Cero Sas,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",100.0,9080
Clientes,890908493,890908493 - Comestibles Dan Sa,C1011 - Procesamiento y conservación de carne y productos cárnicos,100.0,167499
prospectos,890909034,890909034 - Tierra Grata & Co S.A.S.,F4111 - Construcción de edificios residenciales,100.0,51192
prospectos,890910591,890910591 - Explanan Sas,F4210 - Construcción de carreteras y vías de ferrocarril,100.0,148735
prospectos,890911899,890911899 - Occidental De Empaques S.A.S,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",100.0,54532
prospectos,890912221,890912221 - Pca Productora Y Comercializadora De Alimentos Sas,C1040 - Elaboración de productos lácteos,100.0,62204
prospectos,890912995,890912995 - Grupo Roldan S.A.S,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",100.0,41761
Clientes,890914979,890914979 - Proquident S.A,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",100.0,82496
prospectos,890916324,890916324 - Industrias Genio Sas,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",100.0,46820
Clientes,890918272,890918272 - Aceros Industriales S.A.S En Reorganizacion,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,100.0,72921
Clientes,890919437,890919437 - Rymel Ingenieria Electrica S.A.S.,"C2711 - Fabricación de motores, generadores y transformadores eléctricos",100.0,204108
prospectos,890921974,890921974 - Agencia De Aduanas Mariano Roldan Sa Nivel 1 Bic,H5229 - Otras actividades complementarias al transporte,100.0,11954
prospectos,890923922,890923922 - Empresa De Cosmeticos Y Servicios S.A,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",100.0,22953
prospectos,890925394,890925394 - Conalquipo Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",100.0,8022
Clientes,890926122,890926122 - Flores De Oriente C.I Sas En Reorganizacion,A0125 - Cultivo de flor de corte,100.0,30902
Clientes,890926766,890926766 - Comercializadora Internacional Banacol De Colombia S.A.S. En Reorganizacion,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,100.0,633606
prospectos,890928110,890928110 - Surtialimentos S.A.S.,"G4722 - Comercio al por menor de leche, productos lácteos y huevos, en establecimientos especializados",100.0,93152
Clientes,890928929,890928929 - Polikem Sas,C2011 - Fabricación de sustancias y productos químicos básicos,100.0,41178
prospectos,890929052,890929052 - Grupo Agenciauto S.A.,K6494 - Otras actividades de distribución de fondos,100.0,3995
Clientes,890929073,890929073 - Ronelly Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",100.0,65103
prospectos,890930086,890930086 - Artextil Sas,C1313 - Acabado de productos textiles,100.0,84147
prospectos,890932134,890932134 - Calderas Jct Sas,"C2513 - Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central",100.0,19570
prospectos,890932279,890932279 - C.I. Iblu Sas,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",100.0,251500
prospectos,890932730,890932730 - Construcciones Y Tractores Sas,F4210 - Construcción de carreteras y vías de ferrocarril,100.0,68658
prospectos,890934054,890934054 - Vinculamos Sas,N7820 - Actividades de empresas de servicios temporales,100.0,50071
prospectos,890934395,890934395 - Industrias Alimenticias Perman Sa,C1081 - Elaboración de productos de panadería,100.0,142156
prospectos,890935064,890935064 - Tm Codemaco Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",100.0,11620
prospectos,890936909,890936909 - Distribuidora De Quimicos Industriales S.A.,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",100.0,68239
prospectos,890938011,890938011 - Factor  Seguridad Ingenieros Sas,F4290 - Construcción de otras obras de ingeniería civil,100.0,905
prospectos,890940122,890940122 - Industrindustria Mercadeo Y Color Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",100.0,121643
prospectos,890940683,890940683 - Furima S.A.S,C2431 - Fundición de hierro y de acero,100.0,9433
prospectos,890941108,890941108 - Constructora Guigo S.A.S,F4111 - Construcción de edificios residenciales,100.0,25007
prospectos,891301549,891301549 - Nutrientes Avicolas S.A.S.,A0145 - Cría de aves de corral,100.0,275393
prospectos,891401781,891401781 - Avinco S.A.S.,I5611 - Expendio a la mesa de comidas preparadas,100.0,19743
prospectos,891900196,891900196 - Ingenio Carmelita Sa,C1071 - Elaboración y refinación de azúcar,100.0,287547
prospectos,891903664,891903664 - Electro Ingenieria Sas,F4321 - Instalaciones eléctricas,100.0,49565
prospectos,892300678,892300678 - Eticos Serrano  Gomez Ltda,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",100.0,1214984
prospectos,900013854,900013854 - Uniformes Nacionales Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",100.0,3771
prospectos,900021259,900021259 - Tocar S.A.,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",100.0,60894
prospectos,900027761,900027761 - Contexto Legal S.A.,M6910 - Actividades jurídicas,100.0,10854
prospectos,900037764,900037764 - Vemega Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",100.0,5156
prospectos,900040346,900040346 - Hostdime.Com.Co S.A.S,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",100.0,23648
Clientes,900041392,900041392 - Inversiones Viajes & Viajes Sas,N7911 - Actividades de las agencias de viaje,100.0,7999
prospectos,900047874,900047874 - Grupo Afin Farmaceutica Sas Bic,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",100.0,214432
prospectos,900054055,900054055 - Global Networks Solutions Sas,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,100.0,26140
prospectos,900060570,900060570 - Alianza Comercial De Seguros Ltda Agencia De Seguros,K6521 - Servicios de seguros sociales de salud,100.0,3689
prospectos,900061096,900061096 - Ferraceros Sas,C2511 - Fabricación de productos metálicos para uso estructural,100.0,18608
prospectos,900067125,900067125 - Frigorificos Ganaderos De Colombia S A - En Reorganizacion,C1011 - Procesamiento y conservación de carne y productos cárnicos,100.0,97633
prospectos,900078051,900078051 - Publicidad Movil De Colombia Sas,N8230 - Organización de convenciones y eventos comerciales,100.0,8829
prospectos,900087412,900087412 - Total Credito S.A.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",100.0,6351
prospectos,900104976,900104976 - Arreservis S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,100.0,3212
prospectos,900139569,900139569 - Paneltec Sas,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",100.0,33872
prospectos,900140538,900140538 - Navamor S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,100.0,2756
prospectos,900145046,900145046 - Information Systems Sudamericana S.A.S.,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,100.0,9817
Clientes,900154904,900154904 - Diseño Concreto Sas,F4290 - Construcción de otras obras de ingeniería civil,100.0,5212
prospectos,900154988,900154988 - Kimberly Clark Antioquia Global Ltda  Kimberly Clark Antioquia Global Sas,C1709 - Fabricación de otros artículos de papel y cartón,100.0,110642
prospectos,900158315,900158315 - Gestion Y Servicios Corporativos Est Sas,N7820 - Actividades de empresas de servicios temporales,100.0,41660
prospectos,900174468,900174468 - Ternium Siderúrgica De Caldas S.A.S.,C2410 - Industrias básicas de hierro y de acero,100.0,510589
prospectos,900180277,900180277 - Skema Promotora Sas,F4111 - Construcción de edificios residenciales,100.0,24935
prospectos,900182154,900182154 - Balanceados S A,C1090 - Elaboración de alimentos preparados para animales,100.0,26098
prospectos,900204720,900204720 - Quintana Sas,B0722 - Extracción de oro y otros metales preciosos,100.0,24381
prospectos,900209047,900209047 - Brandex Global Sas Bic,M7310 - Publicidad,100.0,14912
prospectos,900215262,900215262 - Poligrow Colombia Sas,C1031 - Extracción de aceites de origen vegetal crudos,100.0,106544
prospectos,900226841,900226841 - Inversiones Alternova Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,100.0,3717
prospectos,900231851,900231851 - Constructora Serving Sas,F4112 - Construcción de edificios no residenciales,100.0,64676
prospectos,900233622,900233622 - Delta Company Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",100.0,77672
prospectos,900247198,900247198 - Innovaciones Estratégicas S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,100.0,373
prospectos,900262893,900262893 - Ap3 Carnes S.A.,"G4723 - Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados",100.0,25869
prospectos,900270083,900270083 - Grupo Agroindustrial Hacienda La Gloria S.A. Sucursal Colombia,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,100.0,82250
Clientes,900292680,900292680 - Acceso Virtual - Aulas Amigas Sas,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,100.0,10023
prospectos,900292810,900292810 - Tecnologia De La Informacion Y Las Telecomunicaciones De Colombia Sas En Proceso De Reorganizacion,F4329 - Otras instalaciones especializadas,100.0,10384
prospectos,900297570,900297570 - Do Jeans Confecciones Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",100.0,4908
prospectos,900304940,900304940 - Tour Vacation Hoteles Azul Sas,I5511 - Alojamiento en hoteles,100.0,56235
prospectos,900307301,900307301 - Excavamos Jp Sas,F4312 - Preparación del terreno,100.0,2662
prospectos,900344858,900344858 - Norteaamerica S.A.S,F4111 - Construcción de edificios residenciales,100.0,14711
prospectos,900345464,900345464 - Naturesse Sas Bic,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",100.0,6040
prospectos,900360800,900360800 - Atb Riva Calzoni Colombia,C2592 - Tratamiento y revestimiento de metales; mecanizado,100.0,86782
prospectos,900363907,900363907 - Solucionaire Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",100.0,10160
prospectos,900364648,900364648 - Polo 1 Sas,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,100.0,67060
prospectos,900372416,900372416 - Diabetrics Healthcare Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",100.0,104794
Clientes,900373599,900373599 - Jaime Uribe Y Asociados S.A.S.,M7310 - Publicidad,100.0,8429
prospectos,900376503,900376503 - Vass Consultoria De Sistemas Colombia Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",100.0,65481
prospectos,900376588,900376588 - De Rio S.A.S,F4111 - Construcción de edificios residenciales,100.0,1693
prospectos,900381830,900381830 - Eaton Gold Sas,B0722 - Extracción de oro y otros metales preciosos,100.0,24676
prospectos,900387360,900387360 - Espiritus S.A.S,"C1410 - Confección de prendas de vestir, excepto prendas de piel",100.0,12954
prospectos,900388092,900388092 - Edding Colombia Sas,C3290 - Otras industrias manufactureras n.c.p.,100.0,15385
prospectos,900403832,900403832 - Stryker Colombia Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",100.0,116719
prospectos,900416594,900416594 - Capital Mubet Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",100.0,9661
prospectos,900430878,900430878 - Azul & Blanco Millonarios Fc Sa,R9312 - Actividades de clubes deportivos,100.0,78327
prospectos,900445344,900445344 - Inversiones Fajitex,C1399 - Fabricación de otros artículos textiles n.c.p.,100.0,23563
prospectos,900453988,900453988 - Grupo Empresarial Seiso Sas,N8121 - Limpieza general interior de edificios,100.0,50786
prospectos,900455726,900455726 - Explomin Perforaciones S.A.S,B0990 - Actividades de apoyo para otras actividades de explotación de minas y canteras,100.0,56330
prospectos,900459737,900459737 - Grupo Eds Autogas Sas,G4731 - Comercio al por menor de combustible para automotores,100.0,993300
Clientes,900471414,900471414 - Origin It Sas,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",100.0,33223
prospectos,900474198,900474198 - Ingeurbanismo S.A.S.,F4111 - Construcción de edificios residenciales,100.0,14771
prospectos,900477831,900477831 - Networking Empresarial Colombia S.A.S,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,100.0,23409
