PROSPECTOS.Fuente,NIT,Nit-Razon Social,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),UT,02.Ingreso Actividades Ordinarias,02.Promedio de Ingreso Actividades Ordinarias,05. Utilidad Bruta,01. Deuda,01.Patrimonio
,860513085,860513085 - Inversiones Y Construcciones Del Cerro Ltda,"B0811 - Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",,$3291,$1097,$1928,$353,$2044
,860513105,860513105 - Inversiones Sanchez Alvarez Y Cia S En C,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$3095,$774,$0,$0,$53637
,860513202,860513202 - Inversiones Rincon Orejuela Y Cia Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$657,$657,$0,,$47066
,860513247,860513247 - Industrial Hotelera Y Alimentos S.A.S. Dialimentos S.A.S,I5612 - Expendio por autoservicio de comidas preparadas,,$129008,$32252,$24516,$19985,$23112
,860513276,860513276 - Electro Hidraulica Sa Representaciones,F4290 - Construcción de otras obras de ingeniería civil,,$158862,$39716,$40207,$11714,$65637
,860513360,860513360 - Peralta Perfileria Sas,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,,$72624,$18156,$22956,$30297,$175928
,860513452,860513452 - Forteco S.A.,C1709 - Fabricación de otros artículos de papel y cartón,,,,$0,$318,$2331
,860513482,860513482 - Resma Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,$8999,$3000,$2467,,$2924
,860513568,860513568 - Cromas Sa,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,$229,$76,$0,$1624,$7696
,860513658,860513658 - Didan Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$0,$0,$0,,$56415
,860513708,860513708 - Inversiones Nubycir Sas,K6613 - Otras actividades relacionadas con el mercado de valores,,$6399,$1600,$0,,$102870
,860513787,860513787 - Reinco Alfa Sas,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,,$150,$50,$126,,$6686
,860513828,860513828 - Creaciones Monalisa Ltda,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,$15398,$3849,$5258,$13091,$16347
,860513883,860513883 - Joserrago Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,$55829,$9305,$20769,$1370,$68543
,860513897,860513897 - Inversiones Colina Ltda,F4210 - Construcción de carreteras y vías de ferrocarril,,$258,$258,$38,$1,$254
,860513953,860513953 - Spectronic Sas,C2712 - Fabricación de aparatos de distribución y control de la energía eléctrica,,$3575,$1192,$1711,,$15980
,860513970,860513970 - Comercializadora Internacional Milpa Sociedad Anonima,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",,$6357147,$1271429,$1875172,$452829,$3712214
,860514216,860514216 - Inversiones Pinzon Mosquera Sas,A0150 - Explotación mixta (agrícola y pecuaria),,$1775,$592,$1171,$0,$31483
,860514325,860514325 - Virbac Colombia Ltda,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$379769,$75954,$175677,$11544,$187515
,860514346,860514346 - Contract Sa,C3110 - Fabricación de muebles,,$84810,$21203,$29481,$1902,$19781
,860514377,860514377 - Representaciones Visual Ltda,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,,$16646,$4162,$6585,$25,$39162
,860514764,860514764 - Agencia De Viajes Y Turismo J N Flamingo Ltda,N7911 - Actividades de las agencias de viaje,,$4861,$1215,$0,$1605,$25736
,860514851,860514851 - Discorreas Mangueras Y Empaques Sa,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,$72804,$18201,$31641,$18404,$52241
,860514894,860514894 - Bogotana De Limpieza Sas,N8121 - Limpieza general interior de edificios,,$74607,$18652,$8723,$527,$21454
,860514901,860514901 - Kiya Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$5340,$1335,$0,$30824,$494830
,860514934,860514934 - Representaciones Betan S.A.,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,$0,$0,$0,,$7780
,860515115,860515115 - Saso Sa,H4921 - Transporte de pasajeros,,$1223,$1223,$841,$990,$18846
,860515189,860515189 - Diseño Integral Y Compañia S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1199,$300,$0,$9,$27919
,860515236,860515236 - Precar L.T.D.A Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$7211,$2404,$3558,$1155,$4344
,860515402,860515402 - Lexco S. A.,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",,$40988,$10247,$15170,$3090,$35819
,860515499,860515499 - Inversiones Decheona Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$7844,$1961,$0,,$140785
,860515518,860515518 - Compañia De Partes Y Accesorios S.A.S.,C2229 - Fabricación de artículos de plástico n.c.p.,,$75358,$18839,$26720,$1619,$33349
,860515523,860515523 - Promotora Convivienda Sas,M7111 - Actividades de arquitectura,,$76168,$19042,$30653,$46670,$26828
,860515558,860515558 - Brasileña Carnes Frias Sas,C1011 - Procesamiento y conservación de carne y productos cárnicos,,$91425,$22856,$20045,$7111,$51487
,860515627,860515627 - Inversiones Lesa De Colombia Sa,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$41457,$10364,$0,$3145,$445208
,860515694,860515694 - Asociados Rc Sas,C2410 - Industrias básicas de hierro y de acero,,$90,$22,$40,$24,($764)
,860515737,860515737 - Inversiones Leon Fernandez Y Cia. S. En C.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$107,$27,$0,,$17592
,860515770,860515770 - Estrella International Energy Services Sucursal Colombia,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,,$586974,$117395,($89218),$557006,$1157025
,860515812,860515812 - Gabriel De Colombia S.A.,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$317792,$63558,$61080,$133342,$53324
,860516022,860516022 - Concreacero Sas,F4290 - Construcción de otras obras de ingeniería civil,,$5214,$1738,$2524,$543,$2578
,860516041,860516041 - Asesoria En Comunicaciones Asecones Sa -En Reorganizacion,J6190 - Otras actividades de telecomunicaciones,,$21177,$7059,$6339,$11924,($10931)
,860516088,860516088 - Vimcol Sas,F4111 - Construcción de edificios residenciales,,$1064,$266,$547,,$21564
,860516105,860516105 - Cabal Rodriguez Y Cia Sas,K6613 - Otras actividades relacionadas con el mercado de valores,,$2548,$637,$2536,,$135459
,860516178,860516178 - Tucker Energy Services S.A,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,,$180368,$45092,$24343,$694,$178275
,860516238,860516238 - Gallo Ruiz Hermanos,K6613 - Otras actividades relacionadas con el mercado de valores,,$0,$0,$0,$20,$23595
,860516314,860516314 - Daga Sa,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",,$37701,$9425,$11887,$43300,($7480)
,860516337,860516337 - Casa Lis Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",,$16174,$4044,$4504,$2254,$12241
,860516348,860516348 - Ozalid Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,$6349,$1587,$2473,$2364,$7749
,860516603,860516603 - Inversiones Luis E Lozano Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$3222,$806,$0,$47,$112277
,860516715,860516715 - Industrias Plasticas Gr Ltda,C2229 - Fabricación de artículos de plástico n.c.p.,,$91605,$22901,$29975,$44882,$37245
,860516785,860516785 - Pramec Sas,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$22838,$5710,$5269,$1265,$47706
,860516834,860516834 - Grupo Consultor Andino Sas,N8291 - Actividades de agencias de cobranza y oficinas de calificación crediticia,,$35961,$8990,$0,$5640,$32124
,860516842,860516842 - Inversiones Quimica Vulcano S.A.S,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$1623,$406,$1536,$26,$52893
,860516847,860516847 - Juan Gaviria Restrepo Y Cia Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,$25471,$6368,$0,$231,$86716
,860516860,860516860 - Internacional De Rodamientos Y Transmision Sas  Inter-Tram Sas,G4690 - Comercio al por mayor no especializado,,$58665,$14666,$28190,$14361,$83035
,860516954,860516954 - Editoral Nomos S.A.,C1811 - Actividades de impresión,,$321942,$80485,$78546,$108668,$232902
,860516981,860516981 - Labna Sas,"G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados",,$17555,$2194,$0,$0,$1051135
,860517022,860517022 - Empresa De Divulgaciones Y Asesorias Eca Sas,"M6920 - Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",,$15370,$3842,$15271,$10117,$12496
,860517030,860517030 - Sociedad Hotelera Cien Internacional S.A.,I5511 - Alojamiento en hoteles,,$49178,$9836,$35042,$5441,$56743
,860517037,860517037 - Marveri Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$32321,$8080,$31728,$4337,$677939
,860517096,860517096 - I.M Industrialde Maderas S.A.S,F4330 - Terminación y acabado de edificios y obras de ingeniería civil,,$24920,$6230,$6742,$806,$10436
,860517108,860517108 - Alfangel Y Cia Sa,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1375,$344,$0,$0,$18012
,860517174,860517174 - Empresa Genetica Especial Ltda,A0141 - Cría de ganado bovino y bufalino,,$8724,$2181,$6167,$191,$20358
,860517206,860517206 - Daniel Manrique Guzman & Cia S En C,M7010 - Actividades de administración empresarial,,$771,$193,$0,$15,$48549
,860517209,860517209 - Inversiones Romano Ltda,"G4761 - Comercio al por menor de libros, periódicos, materiales y artículos de papelería y escritorio, en establecimientos especializados",,$75922,$18981,$12440,,$12520
,860517300,860517300 - Agropecuaria La Trinidad Dos Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1403,$351,$0,$578,$7269
,860517325,860517325 - Manuel Salamanca & Cia S.A.,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,,$4427,$1107,$1900,$1570,$13632
,860517435,860517435 - Grupo Sasa Sas,"C1630 - Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción",,$88380,$22095,$25278,$8292,$64062
,860517438,860517438 - Bandas Y Elasticos Bandel Sas,C1312 - Tejeduría de productos textiles,,$73183,$18296,$27498,$9967,$103738
,860517465,860517465 - Ferreteria Herramientas  Y Laminas S.A.S,G4662 - Comercio al por mayor de metales y productos metalíferos,,$42344,$10586,$10982,$7550,$22483
,860517479,860517479 - Snider Y Cia Sas,H5210 - Almacenamiento y depósito,,$29016,$7254,$12962,,$158277
,860517522,860517522 - Carnazas Colombiana S.A.S,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$233041,$58260,$16033,$7,$14753
,860517703,860517703 - Gestiones Comerciales S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$594,$149,$0,$3,$17621
,860517754,860517754 - Cano Galvis Y Cia Sas,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$2751,$917,$0,$4744,$20495
,860518061,860518061 - Fyn S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$655,$655,$0,$2,$16372
,860518131,860518131 - Anglo Pharma S.A.S,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",,$78691,$19673,$29506,$10554,$99190
,860518132,860518132 - Plastificamos Sas,C1812 - Actividades de servicios relacionados con la impresión,,,,$0,$294,$3101
,860518227,860518227 - Sociedad Tecnica Colombiana Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$10626,$2656,$4698,$2016,$15412
,860518455,860518455 - Productos Metalurgicos Colombianos Ltda Promecol,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,$5350,$1337,$1685,$37,$4971
,860518543,860518543 - Empaques & Cartones S A S,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",,$67356,$22452,$18732,$24150,$22508
,860518574,860518574 - Control Sistemas Comunicaciones Csc Ltda,N8020 - Actividades de servicios de sistemas de seguridad,,$14207,$3552,$3064,$589,$10236
,860518600,860518600 - Asecolbas Limitada,N8121 - Limpieza general interior de edificios,,$37728,$9432,$6972,$259,$17770
,860518665,860518665 - Electricos Internacional Sas,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,,$59181,$14795,$15474,$8959,$26526
,860518673,860518673 - Palmeras Del Llano Sas Bic,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,$458170,$76362,$152785,$53782,$404071
,860518725,860518725 - Inversiones Nueva Transportadora Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$17120,$4280,$6892,$2763,$208503
,860518917,860518917 - Acriventas Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,$40065,$10016,$9161,$595,$32759
,860518994,860518994 - Indes Sas,N8292 - Actividades de envase y empaque,,$46411,$11603,$12484,$4394,$23520
,860519046,860519046 - Equipos Bancarios Dulon Sas,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,,$2827,$707,$989,$114,$25458
,860519081,860519081 - El Mundo Del Amortiguador Ltda.,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$13563,$3391,$5138,$1485,$8392
,860519556,860519556 - Deloitte Asesores Y Consultores S.A.S,M7020 - Actividades de consultoría de gestión,,$541904,$90317,$0,$83126,$234227
,860519775,860519775 - Peña Cediel Abogados Sas,M6910 - Actividades jurídicas,,$804,$268,$769,,$4495
,860519786,860519786 - Inversiones Triagro Sa,A0150 - Explotación mixta (agrícola y pecuaria),,$4749,$1187,$2594,,$7723
,860519822,860519822 - C.I. Central De Combustibles Y Lubricantes Sas,G4731 - Comercio al por menor de combustible para automotores,,$105488,$35163,$14237,$4886,$50743
,860519975,860519975 - Tag Comrepuestos Ñtda,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,,,$0,$133,$441
,860520097,860520097 - Guardianes Compañia Lider De Seguridad Ltda,"N7740 - Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",,$328869,$164435,$31896,$41659,$134776
,860520249,860520249 - Inversiones Gebusch S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$721,$360,$0,$0,$3886
,860520268,860520268 - Umiplast Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,$24796,$6199,$10373,$59,$50175
,860520334,860520334 - Luvet Sas En Reorganizacion,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,$2768,$692,$771,$1722,($4160)
,860520344,860520344 - Ic Inversiones Sas,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,$16406,$16406,$6040,$3619,$54963
,860520379,860520379 - Leticia Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$2358,$590,$0,$8182,$66376
,860520391,860520391 - Hector Ariza G Y Cia Sas,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,$24016,$6004,$8279,$1747,$44068
,860520469,860520469 - Pammos Solutions Sas,J6190 - Otras actividades de telecomunicaciones,,$13567,$3392,$8781,$17,$11726
,860520471,860520471 - Industrias Plasticas Asociadas Sa Induplas Sa,C2229 - Fabricación de artículos de plástico n.c.p.,,$37256,$9314,$7505,$5709,$21630
,860520474,860520474 - Espumapor Y Cia Ltda,C2221 - Fabricación de formas básicas de plástico,,$17328,$4332,$6675,$2972,$58314
,860520557,860520557 - Inversiones Veham Ltda,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$3023,$756,$2836,$229,$25685
,860520739,860520739 - Legal Advice Sas,M6910 - Actividades jurídicas,,$1297,$324,$0,$131,$17175
,860520976,860520976 - Zetta Comunicadores Sa,C1812 - Actividades de servicios relacionados con la impresión,,$55954,$13989,$9181,$11769,$20368
,860521035,860521035 - Acrecer Temporal Sas,N7830 - Otras actividades de provisión de talento humano,,$16614,$5538,$0,$1166,$1816
,860521079,860521079 - Compañia General De Plasticos Ltda,C2229 - Fabricación de artículos de plástico n.c.p.,,$82888,$20722,$32219,$240,$88692
