PROSPECTOS.Fuente,NIT,Nit-Razon Social,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),UT,02.Ingreso Actividades Ordinarias,02.Promedio de Ingreso Actividades Ordinarias,05. Utilidad Bruta,01. Deuda,01.Patrimonio
,900130232,900130232 - Herramientas Roscados Y Accesorios Ltda,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$17610,$5870,$4826,$1186,$1630
,900131089,900131089 - Inversiones Quebrada Honda Sas,B0510 - Extracción de hulla (carbón de piedra),,$75988,$37994,$19280,$681,$31500
,900131329,900131329 - Oro Barracuda Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,$0,$0,$0,,$2030
,900131540,900131540 - Laboratorio Bell Franz Sas,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",,$50590,$12648,$21568,$1087,$19954
,900131565,900131565 - Coral Constructores S.A.S,F4111 - Construcción de edificios residenciales,,$35554,$8888,$1977,$4555,$21815
,900132012,900132012 - Scala Ascensores Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$81631,$20408,$20185,$11187,$13611
,900132132,900132132 - Jjm Inversiones S.A,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$272,$68,$0,,$1492
,900132921,900132921 - Global Trading De Colombia Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$90193,$45097,$5086,$44517,$968
,900133059,900133059 - Cubyco Constructores S.A.,F4111 - Construcción de edificios residenciales,,$43825,$10956,$10593,$107732,$20828
,900133060,900133060 - Edepsa Soluciones Ambientales Esp Sas,E3822 - Tratamiento y disposición de desechos peligrosos,,$15113,$3778,$5176,$2607,$11526
,900133288,900133288 - Ingedcutos Ingenieria Especializada Sas,F4290 - Construcción de otras obras de ingeniería civil,,$116336,$29084,$55297,$49106,$56726
,900134250,900134250 - Inverandino Sas,M7010 - Actividades de administración empresarial,,$818,$273,$0,,$92919
,900134499,900134499 - Inversiones Leon Meza Ramirez Sa,F4111 - Construcción de edificios residenciales,,$20983,$5246,$13069,$7307,$115328
,900134926,900134926 - Falcon Freight Sa En Reorganizacion,H5229 - Otras actividades complementarias al transporte,,$84478,$21120,$19276,$3426,$33749
,900134935,900134935 - Studio Ingenieria Constructores Y Consultores Sas,F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,$8528,$2132,$244,$217,$7325
,900136044,900136044 - Abpa Sas,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,,,,$0,$10195,$6125
,900136086,900136086 - Inversiones Garzon Rojas S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1655,$552,$1655,$0,$4370
,900136227,900136227 - Nutraliving Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$874,$219,$0,$0,$23133
,900136519,900136519 - Dasa De Colombia S A S,C1040 - Elaboración de productos lácteos,,$1389292,$277858,$596945,$25,$699316
,900136553,900136553 - Quelaris Colombia Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$188382,$94191,$26583,$24033,$58576
,900136900,900136900 - Marcegaglia Colomba Sas,C2819 - Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,,$159151,$31830,$14220,$14429,$44218
,900137929,900137929 - Sobrellantas Mosquera Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$10655,$2664,$1580,$542,$5271
,900138293,900138293 - Inversiones Agroindustriales Rosa Blanca Sas,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,$20569,$5142,$4070,$3791,$15746
,900138444,900138444 - Gaf International S A,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$2301,$2301,$880,$1100,$22
,900139116,900139116 - Electrovalencia E.U.,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,$19719,$4930,$3065,,$17610
,900139809,900139809 - Tecnologia Avicola Laboratorios Ltda,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,,$8873,$2218,$4826,$124,($350)
,900139944,900139944 - Lopez Cia Sas Ingenieria Electrica,F4321 - Instalaciones eléctricas,,,,$0,$1185,$491
,900140367,900140367 - Hdd Contrucciones Ltda,F4290 - Construcción de otras obras de ingeniería civil,,$902,$902,$130,,$3629
,900141250,900141250 - Compañia Minera Ancar Sas,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",,$43795,$10949,$19388,$8258,$17316
,900141276,900141276 - Inversiones Smp Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$6495,$1624,$2426,$2695,$9006
,900142522,900142522 - Comercializadora Liriferch Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",,$66608,$16652,$5565,$0,$9250
,900142547,900142547 - Promotora De Innovacion En Biotecnologia Sas,C1090 - Elaboración de alimentos preparados para animales,,$38065,$12688,$16480,$9425,$12792
,900142932,900142932 - Hernando Gonzalez E Hijas & Cia S En C,A0119 - Otros cultivos transitorios n.c.p.,,$0,$0,$0,$4874,$17204
,900143770,900143770 - Agropecuaria El Central Sa,A0141 - Cría de ganado bovino y bufalino,,$0,$0,$0,,$7735
,900144255,900144255 - Geopolimeros Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$56695,$14174,$14409,$14173,$22673
,900144752,900144752 - Ingenielectric Hidraulics Sas,H4923 - Transporte de carga por carretera,,$0,$0,$0,,$273
,900144784,900144784 - Camiones Camaz De Colombia Ltda,G4511 - Comercio de vehículos automotores nuevos,,$695,$174,$689,$0,$2878
,900145223,900145223 - Laboratorios Generales San Pedro Sas,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",,$512,$512,$316,$60,$759
,900145466,900145466 - Distribuciones Arama Ltda,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$273274,$68318,$56683,$31759,$83307
,900146840,900146840 - Arroces Y Cereales De La Costa Sa,C1051 - Elaboración de productos de molinería,,$132321,$33080,$17333,$19960,$16027
,900147484,900147484 - Cys Sas,F4210 - Construcción de carreteras y vías de ferrocarril,,$1856,$464,$296,$187,$16571
,900147496,900147496 - Explotaciones  Vmwm Sas,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",,$18077,$4519,$7371,,$3195
,900147611,900147611 - Inversiones Hupanel Sas,F4111 - Construcción de edificios residenciales,,$872,$291,$423,,$587
,900148010,900148010 - Network1 International Colombia Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$2391,$598,$13,$0,($68290)
,900148816,900148816 - Asfaltos Y Emulsiones De Colombia Sa,C1921 - Fabricación de productos de la refinación del petróleo,,$73759,$18440,$14705,$1947,$19289
,900148992,900148992 - Compuspar Colombia Sas,"G4652 - Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",,$71626,$17906,$9999,$11489,$9023
,900149429,900149429 - Clevercel Sas,"G4741 - Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados",,$84546,$42273,$18854,$7158,$5071
,900150414,900150414 - Gibraltar Comercializadora Internacional S.A.S.,B0510 - Extracción de hulla (carbón de piedra),,$320,$160,$236,$281,$1616
,900151557,900151557 - Jaymar Sas En Reorganización,I5511 - Alojamiento en hoteles,,$6583,$1646,$1942,$6316,$5962
,900151781,900151781 - Llimitada,F4111 - Construcción de edificios residenciales,,$1060,$1060,$213,$2331,$3239
,900152099,900152099 - Invertek Sas,"G4732 - Comercio al por menor de lubricantes (aceites, grasas), aditivos y productos de limpieza para vehículos automotores",,$256394,$64099,$39035,$16999,$22520
,900152104,900152104 - Comercializadora Agro Xxi Ltda,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,,,$0,$2034,$625
,900152349,900152349 - Cespetrol Ltda,F4112 - Construcción de edificios no residenciales,,$24432,$6108,$5210,$76,$20333
,900152554,900152554 - Incodim Sas,F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,$8129,$2032,$1362,,$7192
,900153392,900153392 - Harmony Flavours & Ingredients Limitada,G4669 - Comercio al por mayor de otros productos n.c.p.,,$62910,$15727,$20759,$9732,$29030
,900154189,900154189 - Rd Llantas Eu,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$9253,$4626,$1427,$4183,$3611
,900154736,900154736 - Bgm Ingenieria Y Construcciones Sas - En Reorganización,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,$425,$213,($83),$5877,$5043
,900154767,900154767 - Inversiones Yajad Sassco Holdings S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$5167,$1292,$0,$600,$62499
,900155398,900155398 - Tuberias Laminas Y Perfiles Sas,,,$56385,$18795,$12525,$3716,$14548
,900156204,900156204 - Inversiones Pajares De Yerbabuena Sa,I5611 - Expendio a la mesa de comidas preparadas,,$5807,$1452,$3277,$755,$6227
,900156448,900156448 - Colombiana De Agregados Sas En Reorganizacion,"B0811 - Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",,$254,$63,($8679),$16817,$70704
,900156839,900156839 - Inversiones Saroca Sas,I5511 - Alojamiento en hoteles,,$10133,$2533,$8755,$7,$41935
,900157241,900157241 - Productos Alimenticios Napoles S.A.S.,M7010 - Actividades de administración empresarial,,$6,$6,$0,,$11591
,900157512,900157512 - Grupo Puma Colombia Sas,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",,$113591,$28398,$35565,$14452,$18861
,900157516,900157516 - Señor Lopez Sas,M7310 - Publicidad,,$1604,$802,$1473,$146,$295
,900157534,900157534 - Syp Colombia S.A.S.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$66695,$16674,$28011,,$87820
,900159278,"900159278 - Proctek S,A,S,",M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,$146370,$36593,$32145,$22719,$34779
,900159955,900159955 - Decoblock S.A. En Reorganizacion,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",,$52878,$10576,$9699,$23308,$2784
,900160430,900160430 - Organizacion Globaldent Sas,Q8622 - Actividades de la práctica odontológica,,$0,$0,$0,$9978,$4463
,900161320,900161320 - Comercializadora Ferretera Industrial S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1634,$545,$0,$2400,$2530
,900162726,900162726 - Inverwealth Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$136,$34,$0,,$1950
,900162758,900162758 - Humar Inversiones Agroindustriales S.A.S.,C1011 - Procesamiento y conservación de carne y productos cárnicos,,$36118,$9029,$9125,$11237,$8799
,900162918,900162918 - Constructora Villa Celeste Ltda,F4111 - Construcción de edificios residenciales,,$11279,$2820,$1708,,$44360
,900163029,900163029 - Estructuración Y Desarrollo Inmobiliario S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,$0,,$1340
,900163286,900163286 - Grupo Industrial Ideagro Sas,C2821 - Fabricación de maquinaria agropecuaria y forestal,,$85044,$21261,$22551,$21599,$30229
,900164335,900164335 - Novamotors Sas Bic,G4511 - Comercio de vehículos automotores nuevos,,$467539,$116885,$54978,$4007,$63119
,900164399,900164399 - Rittal Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,$91512,$22878,$34976,$170,$68134
,900165560,900165560 - Serfelsa Laboratorios Limitada En Reorganizacion,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",,$20888,$5222,$8586,$8138,$1990
,900165714,900165714 - Inversora La Quinta & Cia Ltda,I5511 - Alojamiento en hoteles,,$7708,$2569,$6087,,$4381
,900166230,900166230 - Oasis Floralife Colombia Sas,C3290 - Otras industrias manufactureras n.c.p.,,$201310,$50327,$76478,$0,$86651
,900167305,900167305 - Distribuidora Motocentro Sas,"G4541 - Comercio de motocicletas y de sus partes, piezas y accesorios",,$80231,$20058,$13062,$475,$19419
,900167524,900167524 - Inversiones Hidrospa Sas,F4290 - Construcción de otras obras de ingeniería civil,,$17919,$8959,$5268,$182,$3419
,900168952,900168952 - Cominar Sas,F4111 - Construcción de edificios residenciales,,$9387,$2347,$595,$3943,$4283
,900169174,900169174 - Intersurgical Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,$76738,$19185,$42677,,$40828
,900169492,900169492 - Arroces De Santander S.A,C1051 - Elaboración de productos de molinería,,$131904,$32976,$19330,$11524,$20246
,900170742,900170742 - Constructora Bellarea Sas,F4111 - Construcción de edificios residenciales,,$11236,$2809,$3257,$1308,$7857
,900170930,900170930 - Apsa Group Automotive Plastics Sa,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$8338,$2779,$2150,,$16759
,900170958,900170958 - Pcc Procesadora Colombiana De Carnes S.A.S,C1011 - Procesamiento y conservación de carne y productos cárnicos,,$123037,$30759,$28208,$17266,$14672
,900171022,900171022 - Motoreste Autos Sa,G4511 - Comercio de vehículos automotores nuevos,,$88378,$22094,$13785,$24930,$2364
,900171033,900171033 - Jarco Sas,F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,$25889,$6472,$10127,$11,$6077
,900172571,900172571 - Megaconstrucciones Mb Sas,F4111 - Construcción de edificios residenciales,,$1335,$667,($591),$16,$4437
,900173406,900173406 - M & T Inversiones Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$104,$35,$0,$265,$3407
,900173467,900173467 - Sociedad Agroinversiones La Germania Sas En Reorganizacion,A0128 - Cultivo de especias y de plantas aromáticas y medicinales,,$6743,$1686,$2828,$2326,$12467
,900173797,900173797 - Spas Y Hoteles Sas,I5511 - Alojamiento en hoteles,,$10287,$2572,$1968,$24219,$29484
,900174558,900174558 - Inversiones Beltran G Y Cia Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1817,$454,$0,$53,$37977
,900174834,900174834 - Palmares Del Cucu Sas,A0161 - Actividades de apoyo a la agricultura,,$697,$139,$588,$1217,$151950
,900175904,900175904 - Solcicol Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,$24639,$6160,$6043,$105,$41606
,900176392,900176392 - Estructura Organizacion Datos Y Documentos,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",,$15651,$3913,$9599,$0,$26008
,900176419,900176419 - Galway Resources Holdco Ltd Sucursal Colombia,B0722 - Extracción de oro y otros metales preciosos,,,,$0,,$17476
,900176883,900176883 - Bioconstrucciones Sas,F4111 - Construcción de edificios residenciales,,$41524,$13841,$535,$2798,$20999
,900177081,900177081 - Transporte Inteligente Sa,H5229 - Otras actividades complementarias al transporte,,$3791,$3791,($697),,($45047)
,900177668,900177668 - Grupo Janlir Sas En Reorganizacion,"C2930 - Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$838,$279,$814,$3963,$810
,900177688,900177688 - Arenera Chicamocha Sas,"B0811 - Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",,$55491,$13873,$11525,$21669,$36511
,900178252,900178252 - El Nogal Materiales De Construccion Sa,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$249624,$62406,$27413,$5189,$33118
